link,year,mileage,engine_capacity,fuel_type,price
https://www.otomoto.pl/osobowe/oferta/ford-focus-swiezo-sprowadzony-zarejestrowany-super-stan-ID6G6DZ4.html,2013,145 246 km,998 cm3 •,Benzyna,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GvPe0.html,2017,143 000 km,999 cm3 •,Benzyna,31 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-benzyna-climatronic-tempomat-zrejestrowany-w-pl-ID6Gr9wG.html,2008,204 400 km,1 596 cm3,Benzyna,14 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-tdci-st-line-automat-navi-63-tys-km-ID6GnPRs.html,2019,63 000 km,1 998 cm3,Diesel,47 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-benzyna-lpg-ID6GvI0J.html,2003,295 000 km,1 596 cm3,Benzyna+LPG,3 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-2014serwiszarejestrowanybezwypadkowyzadbanygodny-polecenia-ID6GoeGr.html,2014,161 300 km,1 560 cm3,Diesel,31 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-salon-polska-vat-23-ID6Gx60A.html,2018,200 000 km,1 499 cm3,Diesel,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoboost-150km-trend-salon-polska-aso-ford-vat-23-ID6GlDMh.html,2017,141 904 km,1 499 cm3,Benzyna,37 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-samochod-sprawny-technicznie-przeglad-do-maja-2025-roku-ID6Gxjqr.html,2008,249 900 km,1 753 cm3,Diesel,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-piekny-1-6-disel-116ps-titanium-navi3d-servis-aso-gwarancja-12mc-ID6G0Fft.html,2012,182 000 km,1 560 cm3,Diesel,28 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5tdci120kmliftduza-naviledgrzana-kierownicakeyles-goalu16-ID6Gw1Ns.html,2015,172 158 km,1 499 cm3,Diesel,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-105km-trend-z-pakietem-zimowym-ID6GcVY0.html,2016,228 000 km,1 596 cm3,Benzyna,31 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-tdci-econetic-kombi-bogate-wyposazenie-pakiet-led-ID6Guh3Z.html,2012,269 000 km,1 560 cm3,Diesel,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0benzynaprosto-z-niemiec-ID6Gv6Dk.html,2006,213 000 km,1 999 cm3,Benzyna,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-vct-125km-climatronic-multifunkcja-gwarancja-przebiegu-bdb-ID6GvrWC.html,2012,217 650 km,1 596 cm3,Benzyna,24 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-pieknazadbanagwarancja-przebiegugwarancja-do-12-miesiecy-ID6GuRyM.html,2014,180 000 km,1 560 cm3,Diesel,25 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-rs-ID6EvwsJ.html,2018,35 000 km,2 261 cm3,Benzyna,155 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-119tys-km-benzyna-asystenci-grz-fotele-szyba-przednia-navi-pdc-serwis-ID6FYfe0.html,2016,119 872 km,1 498 cm3,Benzyna,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6Gw2cr.html,2007,194 000 km,1 596 cm3,Benzyna+LPG,9 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-czujniki-parkowania-ID6GxdFg.html,2015,145 000 km,999 cm3 •,Benzyna,30 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-125km-full-wersja-ledy-panororana-kamera-radar-titanium-ID6GoTPW.html,2018,204 876 km,998 cm3 •,Benzyna,48 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-klima-tempomat-alu-ID6GxcPT.html,2008,274 640 km,1 560 cm3,Diesel,11 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5tdci-105km-eu6-kombi-navi-pakiet-zima-kraj-2-wl-nowy-rozrzad-ID6GvhrX.html,2015,214 000 km,1 498 cm3,Diesel,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-ecoblue-active-150-km-automat-fv-vat-23-ID6GsZ9c.html,2020,95 520 km,1 995 cm3,Diesel,82 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-i-salon-polska-klima-ID6GyGmr.html,2011,247 105 km,1 596 cm3,Benzyna,18 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0l-ecoboost-salon-polska-niski-przebieg-ID6GwN66.html,2018,90 000 km,999 cm3 •,Benzyna,52 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-drugi-wlasciciel-ID6GwMSg.html,2010,338 400 km,1 560 cm3,Diesel,11 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2016-tdci-150km-ID6GpGTr.html,2016,187 000 km,1 997 cm3,Diesel,32 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-b-dobry-ID6Grd8Q.html,2016,182 953 km,1 499 cm3,Benzyna,38 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-serwisowany-po-wymianie-rozrzadu-zarejestrowany-ID6GpEKC.html,2013,97 261 km,999 cm3 •,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-silver-x-ID6GoB1W.html,2008,302 175 km,1 596 cm3,Benzyna,6 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-tdci-136km-titanium-bardzo-bogata-wersja-doinwestowany-ID6GhLFS.html,2007,346 500 km,1 997 cm3,Diesel,10 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5ecoblue-trend-business-2019r-navi-blis-gwarancja-przebiegu-i-ID6GyGiJ.html,2019,117 707 km,1 499 cm3,Diesel,64 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-lift-ID6GyGf9.html,2008,205 000 km,1 596 cm3,Benzyna,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-ID6GyGhy.html,2006,256 000 km,1 596 cm3,Benzyna,9 250
https://www.otomoto.pl/osobowe/oferta/ford-focus-xenon-ID6GyGi6.html,2012,135 540 km,1 596 cm3,Benzyna,17 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-diesel-klimatyzacja-alufelgi-elektryczne-szyby-radio-cd-gwarancja-ID6GuTg8.html,2012,250 000 km,1 560 cm3,Diesel,14 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2015-zadbany-kombi-diesel-ID6Gqcb8.html,2015,146 860 km,1 498 cm3,Diesel,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-klimatronik-bez-korozjii-podgrz-fotele-ID6Gk7YF.html,2008,198 000 km,1 560 cm3,Diesel,8 555
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk4-st-line-tempomat-adaptacyjny-zdalny-dostep-ID6GuTc7.html,2019,149 000 km,1 499 cm3,Diesel,64 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-diesel-navigacjapodgrzewane-fotele-ID6GwObY.html,2019,186 900 km,1 997 cm3,Diesel,62 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk1-ID6Gwucl.html,2000,225 000 km,1 596 cm3,Benzyna,3 190
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-145-km-benz-lpg-klimatronik-grzana-szyba-elek-szyby-ghia-ID6GwNL2.html,2005,276 000 km,1 999 cm3,Benzyna+LPG,8 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0ecoblue-150km-st-line-a-t-2020r-fv23-gwarancja-przebiegu-i-ser-ID6GyGc7.html,2020,132 036 km,1 995 cm3,Diesel,77 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-benzynka157tys-kmklimatronicnavisuper-stanz-niemiecoplacony-ID6GwNSd.html,2012,157 102 km,998 cm3 •,Benzyna,23 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-tdci-stan-pedantyczny-ID6GvNu9.html,2015,196 400 km,1 998 cm3,Diesel,37 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-125psnowy-rozrzad-navi-ksenon-bialy-titanium-gwarancja-ID6GvxMs.html,2016,149 000 km,1 000 cm3,Benzyna,35 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-niski-przebieg-bogata-wersja-ID6GuSYB.html,2014,143 000 km,1 596 cm3,Benzyna,27 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-fors-focus-mk-iii-1-6-tdci-comi-rok-2011-ID6Gxmul.html,2011,318 000 km,1 560 cm3,Diesel,18 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0st-lineledcarplay2xpdcradarassistalu17hakbezwypadkowy2019-ID6GwNGa.html,2019,110 000 km,1 997 cm3,Diesel,63 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-8-tdci-ID6GwGX9.html,2007,244 500 km,1 753 cm3,Diesel,5 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-ecoboost-st-ID6Gqh2q.html,2015,170 000 km,1 999 cm3,Benzyna,55 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-nawigacja-klimatyzacja-tempomat-oplacony-kredyt-ID6GrbKV.html,2011,201 000 km,1 596 cm3,Benzyna,21 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6ti-vctstary-motorklima-swiezy-import-mega-stan-oplaty-gwarancja-ID6Gkr3m.html,2011,230 266 km,1 596 cm3,Benzyna,21 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-2015-lift-ID6Gxmy3.html,2015,420 000 km,1 560 cm3,Diesel,18 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-st-lift-ID6GuEDt.html,2016,79 995 km,1 999 cm3,Benzyna,75 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-benzyna-klima-alu-serwis-ID6Gq2sP.html,2014,82 000 km,999 cm3 •,Benzyna,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-auto-salon-polska-drugi-wlasciciel-ID6GkYyN.html,2019,113 580 km,999 cm3 •,Benzyna,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-1-0-ecoboost-125km-kamera-cofania-17-cali-nowy-rozrzad-ID6GwNrG.html,2018,160 000 km,999 cm3 •,Benzyna,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GvxEs.html,2012,134 000 km,1 596 cm3,Benzyna,19 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-stan-mega-wyposazenie-serwis-do-konca-kamera-nawigacja-pdc-ID6GvxEq.html,2014,219 000 km,1 997 cm3,Diesel,29 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-2-0-benzyna-145-km-od-prywatnej-osoby-ID6Gk0te.html,2004,270 000 km,1 999 cm3,Benzyna,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-4-ID6GvMej.html,2010,215 000 km,1 388 cm3,Benzyna,12 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-bez-dwumasy-i-dpf-oszczedny-faktura-vat-23-ID6GkRzC.html,2007,321 000 km,1 560 cm3,Diesel,6 494
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-lift-1-6-100km-ID6GyG48.html,2008,264 000 km,1 596 cm3,Benzyna,14 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6benz125kmzwyklysilnikzniemieczadbanypolecam-ID6GvNem.html,2011,186 000 km,1 596 cm3,Benzyna,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-mk3-1-6-ti-vct-ID6Gp6PO.html,2016,148 800 km,1 596 cm3,Benzyna,37 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2012-diesel-ID6GwNas.html,2012,208 000 km,1 560 cm3,Diesel,26 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5kat150ps-blisy-tablet-navi-ledy-pdc-z-niemiec-ID6GwT7F.html,2017,61 000 km,1 499 cm3,Benzyna,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-diesel-ID6GwtBW.html,2015,154 000 km,1 498 cm3,Diesel,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-vignale-1-5-ecoboost-182-km-ID6GuSvz.html,2019,170 000 km,1 498 cm3,Benzyna,75 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-stam-1-6-benz-105koni-ID6GsZ55.html,2011,149 000 km,1 596 cm3,Benzyna,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-tdci-trend-ID6Gm3hM.html,2016,217 000 km,1 498 cm3,Diesel,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-2009-1-6-b-klima-z-niemiec-ID6GyFZQ.html,2009,209 300 km,1 596 cm3,Benzyna,14 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GwMYj.html,2011,188 433 km,1 560 cm3,Diesel,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-turnier-2014-stan-idealny-ID6Goiu1.html,2014,162 892 km,998 cm3 •,Benzyna,21 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-160km-ID6GwtuI.html,2017,207 000 km,999 cm3 •,Benzyna+LPG,34 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-fokus-1-8-tdci-ghia-2006-stan-bdb-bez-wkladu-finansowego-ID6Gq5b0.html,2006,293 500 km,1 753 cm3,Diesel,9 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoboost-150-km-a8-st-line-business-5d-ID6Gpl9f.html,2019,65 000 km,1 496 cm3,Benzyna,89 790
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2011-sprzedam-20000-zl-ID6Gt36G.html,2011,259 958 km,1 560 cm3,Diesel,20 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-100-km-ID6GwMQ1.html,2010,210 000 km,1 596 cm3,Benzyna,14 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zywa-czerwien-piekny-ID6FAATL.html,2014,223 000 km,1 560 cm3,Diesel,28 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-serwisowany-oplacony-ID6GwtqK.html,2015,185 000 km,1 499 cm3,Diesel,33 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-lift-1-5tdci-120km-klimatronic-nawigacja-ID6GuPKd.html,2015,166 000 km,1 499 cm3,Diesel,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-okazja-klimatonik-bogata-wersja-ID6GoRIG.html,2010,348 246 km,1 997 cm3,Diesel,3 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-8-tdci-salon-polska-ID6GuS9U.html,2007,347 000 km,1 753 cm3,Diesel,3 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-stan-dobry-ID6GyFW1.html,2009,299 100 km,1 753 cm3,Diesel,7 990
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-salon-polska-ID6GwsPc.html,2010,270 385 km,1 560 cm3,Diesel,10 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-titaniummatrixledcarplaykameraradarparkpilotel-klapaalu172020-ID6Gxlrr.html,2020,90 000 km,1 499 cm3,Diesel,58 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-tdci-diesel-185km-automat-bezwypadkowy-ID6GuRpN.html,2016,215 000 km,1 997 cm3,Diesel,54 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-pieknazadbanagwarancja-przebiegugwarancja-do-12-miesiecy-ID6GuRyM.html,2014,180 000 km,1 560 cm3,Diesel,25 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-bez-sladow-korozji-prosta-benzyna-ID6GuRxg.html,2007,269 000 km,1 596 cm3,Benzyna,9 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-performance-kamera-full-led-recaro-190km-ID6GwM1v.html,2019,174 000 km,1 997 cm3,Diesel,79 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-sliczny-perfekcyjny-stan-188tys-km-bardzo-zadbany-ID6GwM6v.html,2013,172 021 km,1 560 cm3,Diesel,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk4-st-line-2-0-ecoblue-automat-piekny-kolor-bezwypadkowy-ID6GgYOv.html,2019,84 000 km,1 997 cm3,Diesel,84 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6Gm7iY.html,2009,128 030 km,1 596 cm3,Benzyna,14 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GwM4l.html,2013,165 000 km,998 cm3 •,Benzyna,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GwM2W.html,2011,310 000 km,1 997 cm3,Diesel,24 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-idealny-bogate-wyposazenie-bez-wkladu-ID6GvvpU.html,2014,148 000 km,998 cm3 •,Benzyna,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-2009r-benzyna-bogate-wyposazenie-doinwestowany-ID6GyFIz.html,2009,185 000 km,1 798 cm3,Benzyna,16 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ecoboost-maly-przebieg-ID6Gvvkk.html,2017,40 876 km,999 cm3 •,Benzyna,12 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-focus-st-ID6GoFhm.html,2014,243 000 km,1 999 cm3,Benzyna,44 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-turbo-benzyna-tylko-118-tys-przebiegu-ID6GvMdi.html,2014,118 000 km,999 cm3 •,Benzyna,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-tdci-ID6GwkSg.html,2004,260 031 km,1 560 cm3,Diesel,3 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-super-stan-1-5-d-120-ps-ID6GvMcA.html,2015,207 523 km,1 498 cm3,Diesel,27 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-jak-nowy-31tys-przebiegu-gwarancja-ID6GlEG4.html,2017,32 085 km,999 cm3 •,Benzyna,39 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-klima-gwarancja-ID6GyF0q.html,2007,190 000 km,1 388 cm3,Benzyna,12 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-kombi-150-km-przeglad-do-06-2025-ID6Gekjx.html,2014,214 000 km,1 596 cm3,Benzyna,28 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-2019r-1-5-tdci-120km-fv23-salonpl-full-led-podgrz-ID6Gvv9Q.html,2019,57 184 km,1 499 cm3,Diesel,69 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-ti-vct-lpg-ID6GvFf3.html,2007,442 145 km,1 596 cm3,Benzyna+LPG,6 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-titanium-ID6GuRck.html,2018,147 000 km,999 cm3 •,Benzyna,37 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6t-182km-titanium-individual-martwe-pole-lineass-blis-ID6Gu0W8.html,2011,250 000 km,1 596 cm3,Benzyna,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-tempomat-klimatyzacja-czujnik-zmierzchu-fv-marza-ID6GwsBg.html,2017,33 657 km,1 999 cm3,Benzyna,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-android-auto-apple-carplay-alufelgi-czujniki-tyl-salonpl-serwis-fv23-ID6GmT1d.html,2018,188 009 km,1 499 cm3,Diesel,37 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line150kmmatrixledcarplaypanoramapolskorybang-olufsenalu17-ID6Gxlb8.html,2019,120 000 km,1 498 cm3,Benzyna,67 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-klimatyzacja-tempomat-alufelgi-oplacony-kredyt-ID6G5LlD.html,2007,220 000 km,1 596 cm3,Benzyna,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-w-kraju-ID6Gujhr.html,2014,210 642 km,1 560 cm3,Diesel,26 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-benzyna-klimatyzacja-alufelgi-tempomat-oplacony-kredyt-ID6GvM18.html,2007,230 000 km,1 999 cm3,Benzyna,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-2016r-ID6Gu21C.html,2016,181 000 km,1 596 cm3,Benzyna,43 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-serwis-bezwypadkowy-multifunkcja-ID6GvLY5.html,2010,141 000 km,1 596 cm3,Benzyna,13 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-bardzo-dobry-stan-bezwypadek-ID6GwLzT.html,2014,182 000 km,998 cm3 •,Benzyna,22 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0tdci-stline-serwis-oryginal-180tkm-przepiekny-gwarancja-15mies-ID6GyFCz.html,2020,180 000 km,1 995 cm3,Diesel,74 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-start-stop-kolorowe-radio-fv-23-ID6GfRxa.html,2015,289 077 km,1 498 cm3,Diesel,20 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-bardzo-zadbany-i-100-sprawny-ford-focus-ii-1-6-16v-z-klimatyzacja-ID6GvHwY.html,2007,239 656 km,1 596 cm3,Benzyna,10 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-tdci-163km-klimatron-navi-grzszyba-2xpdc-grzfotele-alu18-piekny-ID6GwJKG.html,2014,197 700 km,1 997 cm3,Diesel,34 777
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-diesel-automat-nawigacja-kamera-klimatronik-ID6Gvqrn.html,2015,148 000 km,1 997 cm3,Diesel,39 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2013benzynafajna-wersjasprowadzony-z-niemiecrozrzad-do-wymiany-ID6G2nPe.html,2013,204 532 km,999 cm3 •,Benzyna,11 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-nawigacja-winter-gwarancja-12-mcy-ID6GayoQ.html,2019,149 000 km,1 498 cm3,Diesel,54 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-fv23-nowy-rozrzad-doinwestowany-grzane-fotele-tempomat-ID6GrzNU.html,2015,289 000 km,1 560 cm3,Diesel,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-okazja-cenowa-salon-polska-1-6-diesel-90-km-ekonomiczny-ID6GrFsY.html,2006,352 000 km,1 560 cm3,Diesel,3 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GfnfD.html,2010,254 000 km,1 596 cm3,Benzyna,12 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6ieuro5klimanoweoponyoryginalniemcyoplacony1wlascicieltop-ID6GvwMz.html,2011,143 000 km,1 600 cm3,Benzyna,17 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-serwisowany-1-wlasciciel-alufelgi-keyless-1-6-benzyna-ID6GvLPD.html,2009,185 000 km,1 596 cm3,Benzyna,13 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-iii-kombi-1-6-tdci-prywatne-27500-do-negocjacji-ID6GpByL.html,2015,285 100 km,1 498 cm3,Diesel,27 477
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-120km-full-ledy-titanium-niski-przebieg-parktronik-ID6GvLOG.html,2019,40 700 km,1 499 cm3,Diesel,58 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-nowy-rozrzad-head-up-full-led-nawigacja-kamera-cofania-sliczny-ID6GyFAZ.html,2019,139 000 km,1 509 cm3,Diesel,55 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-1-wl-serwisowany-fv23-ID6GsVvY.html,2018,81 505 km,999 cm3 •,Benzyna,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoblue-95km-trend-salon-pl-fvat-23-po3mg85-ID6GsVG2.html,2019,70 304 km,1 499 cm3,Diesel,51 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk-3-ecoboost-125km-s-s-ID6Gvw6Z.html,2014,183 200 km,998 cm3 •,Benzyna,23 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line-2-0tdci-150km-polski-salon-faktura-vat23-gwarancja-ID6GnEm9.html,2018,189 706 km,1 997 cm3,Diesel,44 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-1-5-ecoblue-120-km-ls81512-ID6GfMAl.html,2020,64 195 km,1 499 cm3,Diesel,74 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-alu18skoraklimatronikszyberdachpdc-ID6GyFyM.html,2008,169 000 km,1 596 cm3,Benzyna,16 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-automat-klima-alu-navi-ghia-super-stan-gwar-12-mies-warszawa-1029-ID6GvwcG.html,2007,198 000 km,1 999 cm3,Benzyna,17 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-st-2-5-turbo-ID6GwsjI.html,2006,230 237 km,2 521 cm3,Benzyna,34 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line182kmmatrixledcarplayradarassist2xpdcalu18hakaso-ID6GxfLR.html,2019,140 000 km,1 498 cm3,Benzyna,68 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-hatchback-ID6GvLsa.html,2007,206 263 km,1 596 cm3,Benzyna,8 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-2008-polift-ghia-1-6-tdci-109km-doinwestowany-ID6Gnf4E.html,2008,282 000 km,1 560 cm3,Diesel,17 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-trend-edition-1-5-ecoblue-95km-ID6Gvw1G.html,2020,91 764 km,1 498 cm3,Diesel,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-idealny-1-6tdci-109koni-klima-z-niemiec-jak-nowy-ID6Grbx7.html,2006,247 200 km,1 560 cm3,Diesel,8 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-tdci-2007-rok-w-dobrym-stanie-ID6GyFv3.html,2007,286 000 km,1 560 cm3,Diesel,6 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-swiezo-sprowadzony-zarejestrowany-super-stan-ID6G6DZ4.html,2013,145 246 km,998 cm3 •,Benzyna,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-gwarancja-klima-alu-ID6GvLlj.html,2010,130 558 km,1 596 cm3,Benzyna,21 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6i-105km-salon-polska1-wlas-niski-przebiegbezwypadkowyorg-lakier-ID6GvLk8.html,2016,129 022 km,1 596 cm3,Benzyna,37 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-ecoblue-automat-stan-idealny-fv23-ID6FF2j7.html,2019,181 000 km,1 997 cm3,Diesel,57 900
